institution,city,state,class,sector,enroll_men,enroll_women,sport,partic_men,partic_women,expense_men,expense_women,revenue_men,revenue_women
University of North Alabama,Florence,AL,NCAA Division I-FCS,"Public, 4-year or above",1704,2969,Beach Volleyball,0,13,0,161493,0,161493
Northeast Alabama Community College,Rainsville,AL,NJCAA Division I,"Public, 2-year",338,572,Golf,7,4,50431,40694,50431,40694
Bishop State Community College,Mobile,AL,NJCAA Division I,"Public, 2-year",324,428,Baseball,30,0,349747,0,383794,0
Bishop State Community College,Mobile,AL,NJCAA Division I,"Public, 2-year",324,428,Basketball,15,14,280154,230224,307548,319457
Bishop State Community College,Mobile,AL,NJCAA Division I,"Public, 2-year",324,428,Golf,4,0,183522,0,217643,0
Bishop State Community College,Mobile,AL,NJCAA Division I,"Public, 2-year",324,428,Softball,0,19,0,296978,0,384610
Bishop State Community College,Mobile,AL,NJCAA Division I,"Public, 2-year",324,428,Volleyball,0,12,0,103531,0,289436
Samford University,Birmingham,AL,NCAA Division I-FCS,"Private nonprofit, 4-year or above",1121,2380,Baseball,46,0,1202070,0,1292060,0
Samford University,Birmingham,AL,NCAA Division I-FCS,"Private nonprofit, 4-year or above",1121,2380,Basketball,19,13,1986153,1314359,2238413,1332435
Samford University,Birmingham,AL,NCAA Division I-FCS,"Private nonprofit, 4-year or above",1121,2380,All Track Combined,100,92,826054,1150013,826054,1162348
Samford University,Birmingham,AL,NCAA Division I-FCS,"Private nonprofit, 4-year or above",1121,2380,Football,129,0,5326987,0,5326987,0
Samford University,Birmingham,AL,NCAA Division I-FCS,"Private nonprofit, 4-year or above",1121,2380,Golf,13,7,320293,393258,335648,419445
Samford University,Birmingham,AL,NCAA Division I-FCS,"Private nonprofit, 4-year or above",1121,2380,Soccer,0,28,0,1174408,0,1174408
Samford University,Birmingham,AL,NCAA Division I-FCS,"Private nonprofit, 4-year or above",1121,2380,Softball,0,26,0,793810,0,825061
Samford University,Birmingham,AL,NCAA Division I-FCS,"Private nonprofit, 4-year or above",1121,2380,Tennis,10,13,364083,579076,364523,579076
Samford University,Birmingham,AL,NCAA Division I-FCS,"Private nonprofit, 4-year or above",1121,2380,Volleyball,0,17,0,853632,0,968653
Shelton State Community College,Tuscaloosa,AL,NJCAA Division I,"Public, 2-year",788,796,Baseball,33,0,503029,0,503029,0
Shelton State Community College,Tuscaloosa,AL,NJCAA Division I,"Public, 2-year",788,796,Basketball,15,15,364393,374768,364393,374768
Shelton State Community College,Tuscaloosa,AL,NJCAA Division I,"Public, 2-year",788,796,Softball,0,23,0,343902,0,343902
Snead State Community College,Boaz,AL,NJCAA Division I,"Public, 2-year",365,587,Baseball,36,0,315357,0,315357,0
Snead State Community College,Boaz,AL,NJCAA Division I,"Public, 2-year",365,587,Basketball,17,13,198963,143957,198963,143957
Snead State Community College,Boaz,AL,NJCAA Division I,"Public, 2-year",365,587,Golf,10,6,86808,75931,86808,75931
Snead State Community College,Boaz,AL,NJCAA Division I,"Public, 2-year",365,587,Softball,0,21,0,202403,0,202403
Snead State Community College,Boaz,AL,NJCAA Division I,"Public, 2-year",365,587,Tennis,0,9,0,55689,0,55689
Snead State Community College,Boaz,AL,NJCAA Division I,"Public, 2-year",365,587,Volleyball,0,15,0,121346,0,121346
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,Baseball,48,0,1418072,0,1457188,0
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,Basketball,15,12,1924707,1304111,2003985,1289260
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,Football,118,0,11337712,0,11219318,0
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,Golf,9,6,380743,362796,380743,362796
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,Soccer,0,26,0,926287,0,932387
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,Softball,0,27,0,1067234,0,1075984
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,Tennis,10,10,440927,522154,440927,522154
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,"Track and Field, Indoor",36,39,269208,291642,269208,291642
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,"Track and Field, Outdoor",48,45,358944,336510,358944,336511
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,"Track and Field, X-Country",17,10,127126,74780,127126,74780
University of South Alabama,Mobile,AL,NCAA Division I-FBS,"Public, 4-year or above",2928,4677,Volleyball,0,14,0,703822,0,703822
Spring Hill College,Mobile,AL,NCAA Division II without football,"Private nonprofit, 4-year or above",405,629,Baseball,68,0,662872,0,667122,0
Spring Hill College,Mobile,AL,NCAA Division II without football,"Private nonprofit, 4-year or above",405,629,Basketball,14,23,527605,636377,529180,643166
Spring Hill College,Mobile,AL,NCAA Division II without football,"Private nonprofit, 4-year or above",405,629,All Track Combined,36,55,270315,358322,271005,358322
Spring Hill College,Mobile,AL,NCAA Division II without football,"Private nonprofit, 4-year or above",405,629,Golf,19,14,222090,213480,222905,216280
Spring Hill College,Mobile,AL,NCAA Division II without football,"Private nonprofit, 4-year or above",405,629,Soccer,27,25,528861,249676,529831,254001
Spring Hill College,Mobile,AL,NCAA Division II without football,"Private nonprofit, 4-year or above",405,629,Softball,0,22,0,342508,0,359875
Spring Hill College,Mobile,AL,NCAA Division II without football,"Private nonprofit, 4-year or above",405,629,Tennis,12,16,182241,179144,182999,179801
Spring Hill College,Mobile,AL,NCAA Division II without football,"Private nonprofit, 4-year or above",405,629,Volleyball,0,25,0,404368,0,406993
Spring Hill College,Mobile,AL,NCAA Division II without football,"Private nonprofit, 4-year or above",405,629,Beach Volleyball,0,27,0,37741,0,38441
Stillman College,Tuscaloosa,AL,"NAIA Division I","Private nonprofit, 4-year or above",307,343,Baseball,33,0,221174,0,221174,0
Stillman College,Tuscaloosa,AL,"NAIA Division I","Private nonprofit, 4-year or above",307,343,Basketball,15,15,222384,210008,222384,210008
Stillman College,Tuscaloosa,AL,"NAIA Division I","Private nonprofit, 4-year or above",307,343,Softball,0,27,0,148246,0,148246
Stillman College,Tuscaloosa,AL,"NAIA Division I","Private nonprofit, 4-year or above",307,343,"Track and Field, Outdoor",9,7,33409,32218,33409,32218
Stillman College,Tuscaloosa,AL,"NAIA Division I","Private nonprofit, 4-year or above",307,343,"Track and Field, X-Country",7,7,33409,34692,33409,34692
Talladega College,Talladega,AL,"NAIA Division I","Private nonprofit, 4-year or above",536,561,Baseball,40,0,218187,0,166635,0
Talladega College,Talladega,AL,"NAIA Division I","Private nonprofit, 4-year or above",536,561,Basketball,16,16,240125,240125,243123,250125
Talladega College,Talladega,AL,"NAIA Division I","Private nonprofit, 4-year or above",536,561,Softball,0,18,0,118675,0,117229
Talladega College,Talladega,AL,"NAIA Division I","Private nonprofit, 4-year or above",536,561,"Track and Field, Outdoor",10,10,90090,90090,110090,110090
Talladega College,Talladega,AL,"NAIA Division I","Private nonprofit, 4-year or above",536,561,Volleyball,0,10,0,127056,0,127056
Troy University,Troy,AL,NCAA Division I-FBS,"Public, 4-year or above",3029,5139,Baseball,42,0,1076829,0,1242853,0
Troy University,Troy,AL,NCAA Division I-FBS,"Public, 4-year or above",3029,5139,Basketball,16,15,1442463,1207558,1569208,1449878
Troy University,Troy,AL,NCAA Division I-FBS,"Public, 4-year or above",3029,5139,All Track Combined,63,109,732943,655044,693897,1079568
Troy University,Troy,AL,NCAA Division I-FBS,"Public, 4-year or above",3029,5139,Football,121,0,6561118,0,7741686,0
Troy University,Troy,AL,NCAA Division I-FBS,"Public, 4-year or above",3029,5139,Golf,11,9,278495,270130,376630,305526
Troy University,Troy,AL,NCAA Division I-FBS,"Public, 4-year or above",3029,5139,Soccer,0,28,0,745596,0,803218
Troy University,Troy,AL,NCAA Division I-FBS,"Public, 4-year or above",3029,5139,Softball,0,22,0,809293,0,888822
Troy University,Troy,AL,NCAA Division I-FBS,"Public, 4-year or above",3029,5139,Tennis,14,8,326324,342928,369940,367258
Troy University,Troy,AL,NCAA Division I-FBS,"Public, 4-year or above",3029,5139,Volleyball,0,17,0,466495,0,742665
Tuskegee University,Tuskegee,AL,NCAA Division II with football,"Private nonprofit, 4-year or above",788,1382,Baseball,31,0,176797,0,234264,0
Tuskegee University,Tuskegee,AL,NCAA Division II with football,"Private nonprofit, 4-year or above",788,1382,Basketball,14,16,476759,476374,424700,399535
Tuskegee University,Tuskegee,AL,NCAA Division II with football,"Private nonprofit, 4-year or above",788,1382,All Track Combined,15,15,128999,144304,141697,153175
Tuskegee University,Tuskegee,AL,NCAA Division II with football,"Private nonprofit, 4-year or above",788,1382,Football,69,0,1643098,0,1624795,0
Tuskegee University,Tuskegee,AL,NCAA Division II with football,"Private nonprofit, 4-year or above",788,1382,Softball,0,19,0,132038,0,154578
Tuskegee University,Tuskegee,AL,NCAA Division II with football,"Private nonprofit, 4-year or above",788,1382,Tennis,7,6,76940,70762,77137,69408
Tuskegee University,Tuskegee,AL,NCAA Division II with football,"Private nonprofit, 4-year or above",788,1382,Volleyball,0,8,0,70500,0,117282
Bevill State Community College,Jasper,AL,NJCAA Division I,"Public, 2-year",439,523,Baseball,34,0,197995,0,197995,0
Bevill State Community College,Jasper,AL,NJCAA Division I,"Public, 2-year",439,523,Basketball,12,0,123882,0,123882,0
Bevill State Community College,Jasper,AL,NJCAA Division I,"Public, 2-year",439,523,Softball,0,17,0,176889,0,176889
Bevill State Community College,Jasper,AL,NJCAA Division I,"Public, 2-year",439,523,Volleyball,0,12,0,108461,0,108461
University of Alaska Anchorage,Anchorage,AK,NCAA Division II without football,"Public, 4-year or above",1934,2383,Basketball,0,15,0,759923,0,759923
University of Alaska Anchorage,Anchorage,AK,NCAA Division II without football,"Public, 4-year or above",1934,2383,Skiing,10,15,482624,494270,482624,494270
University of Alaska Anchorage,Anchorage,AK,NCAA Division II without football,"Public, 4-year or above",1934,2383,"Track and Field, Outdoor",20,24,407648,407483,407648,407483
University of Alaska Anchorage,Anchorage,AK,NCAA Division II without football,"Public, 4-year or above",1934,2383,Volleyball,0,16,0,514312,0,514312
University of Alaska Fairbanks,Fairbanks,AK,NCAA Division II without football,"Public, 4-year or above",1095,1248,Rifle,0,0,0,0,0,0
University of Alaska Fairbanks,Fairbanks,AK,NCAA Division II without football,"Public, 4-year or above",1095,1248,Skiing,6,7,292653,301748,292653,301748
University of Alaska Fairbanks,Fairbanks,AK,NCAA Division II without football,"Public, 4-year or above",1095,1248,Swimming,0,15,0,562394,0,562394
University of Alaska Fairbanks,Fairbanks,AK,NCAA Division II without football,"Public, 4-year or above",1095,1248,"Track and Field, X-Country",2,1,109194,73203,109750,73860
University of Alaska Fairbanks,Fairbanks,AK,NCAA Division II without football,"Public, 4-year or above",1095,1248,Volleyball,0,16,0,719888,0,719921
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Baseball,46,0,3928714,0,3928714,0
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Basketball,19,25,6505245,3343507,6505245,3343507
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,All Track Combined,101,93,1714303,2124374,1714303,2124374
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Football,120,0,22153270,0,24420556,0
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Golf,10,8,1983316,1770793,1983316,1770793
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Gymnastics,0,18,0,1331082,0,1331083
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Ice Hockey,28,0,3099798,0,3099798,0
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Lacrosse,0,52,0,1334310,0,1334310
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Soccer,0,30,0,1650970,0,1650970
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Softball,0,30,0,1887996,0,1887996
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Tennis,8,10,948508,1039039,948508,1039039
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Volleyball,0,27,0,1493560,0,1493560
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Water Polo,0,18,0,1286853,0,1286853
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Wrestling,33,0,1605140,0,1605140,0
Arizona State University Campus Immersion,Tempe,AZ,NCAA Division I-FBS,"Public, 4-year or above",28482,28928,Beach Volleyball,0,24,0,702419,0,702419
Arizona Western College,Yuma,AZ,NJCAA Division I,"Public, 2-year",672,969,Baseball,33,0,324555,0,324555,0
Arizona Western College,Yuma,AZ,NJCAA Division I,"Public, 2-year",672,969,Basketball,14,13,224580,175657,224580,175657
Arizona Western College,Yuma,AZ,NJCAA Division I,"Public, 2-year",672,969,Soccer,34,22,261486,222700,261486,222700
Arizona Western College,Yuma,AZ,NJCAA Division I,"Public, 2-year",672,969,Softball,0,22,0,296200,0,296200
Arizona Western College,Yuma,AZ,NJCAA Division I,"Public, 2-year",672,969,Volleyball,0,13,0,217172,0,217172
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Baseball,46,0,3255694,0,4354790,0
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Basketball,17,17,13261874,3524643,10076121,2470053
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,All Track Combined,69,95,1599228,1798197,3207727,3683519
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Football,113,0,25539131,0,29146643,0
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Golf,12,9,698018,689889,1672523,1216384
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Gymnastics,0,24,0,1311989,0,1776024
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Soccer,0,28,0,1630955,0,3757703
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Softball,0,22,0,3076006,0,3838809
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Swimming and Diving,33,23,1460232,1401058,3037024,2734769
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Tennis,12,10,726189,832257,1406425,1358440
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Volleyball,0,22,0,1298761,0,1765991
University of Arizona,Tucson,AZ,NCAA Division I-FBS,"Public, 4-year or above",12673,15866,Beach Volleyball,0,17,0,818894,0,2019074
Central Arizona College,Coolidge,AZ,NJCAA Division I,"Public, 2-year",462,719,Baseball,31,0,350422,0,350422,0
Central Arizona College,Coolidge,AZ,NJCAA Division I,"Public, 2-year",462,719,Basketball,9,9,172735,208725,172735,208725
